site_id,customer_group_name,site_name,site_address,city,state,zip,longitude,latitude,pump_certified,branded,brand,updated_at
2557,McCraw Oil Company,Kc 27 Exxon,1005 East Main Street,Honey Grove,TX,nan,-95.9026,33.5833,0,null,null,2026-05-26 19:14:33.515396+00
1092,QUEST,Grand Trip,1710 W Irving Blvd,Irving,TX,75061,-96.96787,32.82391,0,null,null,2026-05-26 19:14:31.899791+00
2558,GEMINI,Loves 721,207 Main St,Ennis,TX,nan,-96.69807,32.26807,0,null,null,2026-05-26 19:14:33.515396+00
2559,TAC_Fuelcity,TAC_Fuel City Mesquite,2175 S Town E Blvd,Mesquite,TX,nan,-96.65675,32.79153,0,null,null,2026-05-26 19:14:33.515396+00
2561,World Fuel Services,Varners C-Store,208 East Main St,Italy,TX,nan,-96.88377,32.18419,0,null,null,2026-05-26 19:14:33.515396+00
2562,World Fuel Services,Marsh Convenience,19059 Marsh Lane,Dallas,TX,nan,-96.85778,33.01149,0,null,null,2026-05-26 19:14:33.515396+00
2564,Indigo Energy,10 Roads Express,1936 W. Commerce,Dallas,TX,nan,-96.85241,32.77238,0,null,null,2026-05-26 19:14:33.515396+00
1093,QUEST,Cowboy Quick Stop,220 E Moore Ave,Terrell,TX,75160,-96.27542,32.73594,0,null,null,2026-05-26 19:14:31.899791+00
1094,QUEST,Convenience Food Mart,301 West Round Grove Road,Lewisville,TX,75067,-96.99903,33.00419,0,null,null,2026-05-26 19:14:31.899791+00
1095,QUEST,Gas and Grub 102,6001 Midway Road,Haltom City,TX,76117,-97.25546,32.79521,0,null,null,2026-05-26 19:14:31.899791+00
1097,QUEST,Gilmer Food Mart,1041 Hwy 154 W,Gilmer,TX,75644,-94.96282,32.7286,0,null,null,2026-05-26 19:14:31.899791+00
1098,QUEST,Gas and Grub 101,501 N. Saginaw Blvd,Saginaw,TX,76179,-97.36961,32.86647,0,null,null,2026-05-26 19:14:31.899791+00
2281,BRAD_HALL,Lake Stop,6808 Bowman Springs Rd,Arlington,TX,nan,-97.21607,32.68311,0,null,null,2026-05-26 19:14:33.515396+00
990,Murphy,Murphy USA #6930,1728 Precinct Line Rd.,Hurst,TX,76054,-97.1857,32.84681,0,null,null,2026-05-26 19:14:31.311363+00
2116,Proton,76 Brandt Elk Food,473 East Renfro St D,Burleson,TX,nan,-97.30819,32.54082,0,null,null,2026-05-26 19:14:32.573469+00
2585,FIKES_INC,CEFCO #48 Temple,12310 NW H K Dodgen Loop,Temple,TX,76501,-97.31786,31.12539,0,null,null,2026-05-26 19:14:33.515396+00
1106,RACETRAC,Racetrac 478,8120 Forest Lane,Dallas,TX,75243,-96.76475,32.90888,0,null,null,2026-05-26 19:14:31.899791+00
2117,PETROLEUM_TRADERS,Cleburne Isd  Tx Transportation,2002 W Kilpatrick,Cleburne,TX,nan,-97.43169,32.36327,0,null,null,2026-05-26 19:14:32.573469+00
2185,McCraw Oil Company,Joe Bobs 1,1302 Church Street,Sulpher Springs,TX,nan,-95.59829,33.15645,0,null,null,2026-05-26 19:14:32.573469+00
2586,FIKES_INC,CEFCO #52 Waco,736 N Valley Mills Dr,Waco,TX,76710,-97.17867,31.52933,0,null,null,2026-05-26 19:14:33.515396+00
2587,FIKES_INC,CEFCO #56 Kerens,1002 NW 2nd St,Kerens,TX,75144,-96.23965,32.13202,0,null,null,2026-05-26 19:14:33.515396+00
2588,FIKES_INC,CEFCO #76 Covington,100 N Main St,Covington,TX,76636,-97.25458,32.18,0,null,null,2026-05-26 19:14:33.515396+00
2589,FIKES_INC,CEFCO #84 West,215 S George Kacir Dr,West,TX,76691,-97.10029,31.80101,0,null,null,2026-05-26 19:14:33.515396+00
2590,FIKES_INC,CEFCO #9 Woodway,905 Hewitt Dr,Woodway,TX,76712,-97.21321,31.48908,0,null,null,2026-05-26 19:14:33.515396+00
2591,FIKES_INC,Engergy Transfer Hearne,11418 Abbott Rd,Hearne,TX,77859,-96.57713,30.85851,0,null,null,2026-05-26 19:14:33.515396+00
2696,Proton,Lucas Food Mart,175 Southview Dr,Allen,TX,75002,-96.57637,33.08406,0,null,null,2026-05-26 19:14:33.515396+00
2697,Proton,Malloy Shell,600 E Malloy Bridge Rd,Seagoville,TX,75159,-96.53264,32.64769,0,null,null,2026-05-26 19:14:33.515396+00
2698,Proton,McCart Shell,2526 SW Loop 820,Fort Worth,TX,76115,-97.3554,32.66851,0,null,null,2026-05-26 19:14:33.515396+00
2699,Proton,Midlothian Mini Mart,4741 US 67,Midlothian,TX,76065,-96.9769,32.53379,0,null,null,2026-05-26 19:14:33.515396+00
2701,Proton,Mo's Exxon,7514 W SH 66,Royse City,TX,75189,-96.36971,32.96746,0,null,null,2026-05-26 19:14:33.515396+00
2702,Proton,Mo's Star Food Mart,2302 W Walnut Hill Ln,Irving,TX,75038,-96.97767,32.86598,0,null,null,2026-05-26 19:14:33.515396+00
2703,Proton,Mr J's Food Store,906 TX-66,Garland,TX,75040,-96.62075,32.9077,0,null,null,2026-05-26 19:14:33.515396+00
1571,Victron Group,Stags Plaza,"720 Se William E Crawford Ave, 75189",Fate,TX,nan,-96.38134,32.94802,0,null,null,2026-05-26 19:14:31.899791+00
1572,Victron Group,Gateway #34,390 W. Cook Rd,Josephine,TX,nan,-96.31529,33.06155,0,null,null,2026-05-26 19:14:31.899791+00
1583,Victron Group,Doc'S Convenience Store,1030 N Hwy 67,Cedar Hill,TX,nan,-96.9259,32.60848,0,null,null,2026-05-26 19:14:31.899791+00
1584,Victron Group,Tiger Mart 14,1451 W. Henderson,Cleburne,TX,nan,-97.40796,32.34029,0,null,null,2026-05-26 19:14:31.899791+00
1585,Victron Group,Colleyville Shell,7990 Precinct Line Rd,Colleyville,TX,nan,-97.18525,32.89212,0,null,null,2026-05-26 19:14:31.899791+00
1586,Victron Group,Gateway #61(Tri Gas #4),1050 N University Dr,Ft Worth,TX,nan,-97.35674,32.76819,0,null,null,2026-05-26 19:14:31.899791+00
1587,Victron Group,Tiger Mart 61,2250 E Loop 820,Ft Worth,TX,nan,-97.22312,32.74666,0,null,null,2026-05-26 19:14:31.899791+00
1588,Victron Group,Gateway #19,2205 HWY 276,Rockwall,TX,nan,-96.41749,32.90709,0,null,null,2026-05-26 19:14:31.899791+00
1589,Victron Group,Gateway #1,102 S. Beltline,Dallas,TX,nan,-96.58563,32.70298,0,null,null,2026-05-26 19:14:31.899791+00
1590,Victron Group,Smart Stop #31,4041 E Hwy 287,Midlothian,TX,nan,-96.94313,32.46172,0,null,null,2026-05-26 19:14:31.899791+00
1591,Victron Group,Gateway #39,2750 E Pres. Bush Hwy,Richardson,TX,nan,-96.67286,32.99758,0,null,null,2026-05-26 19:14:31.899791+00
1593,Victron Group,Gateway #9,3203 Ih 45,Ennis,TX,nan,-96.60027,32.31309,0,null,null,2026-05-26 19:14:31.899791+00
1594,Victron Group,Tx Best Smokehouse 9,4880 Mountain Creek Pkwy,Dallas,TX,nan,-96.96776,32.67474,0,null,null,2026-05-26 19:14:31.899791+00
1595,Victron Group,Tiger Mart 17,710 E. Beltline,Cedar Hill,TX,nan,-96.92592,32.58953,0,null,null,2026-05-26 19:14:31.899791+00
2115,Proton,One Stop 43,4010 Great Sw Pkwy,Grand Prairie,TX,nan,-97.04511,32.67405,0,null,null,2026-05-26 19:14:32.573469+00
991,Murphy,Murphy USA #7013,186 E Round Grove Rd,Lewisville,TX,75067,-96.99053,33.0031,0,null,null,2026-05-26 19:14:31.311363+00
992,Murphy,Murphy USA #7574,7701 Wesley Street,Greenville,TX,75402,-96.10854,33.09283,0,null,null,2026-05-26 19:14:31.311363+00
2368,Benchmark,Walmart #1257,2614 N Hwy 277,Stamford,TX,nan,-99.80043,32.97097,0,null,null,2026-05-26 19:14:33.515396+00
2546,Brookshire Grocery Company,Brookshires - 802,5100 I-30,Fate,TX,nan,-96.38038,32.93095,0,null,null,2026-05-26 19:14:33.515396+00
1689,Victron Group,Scki Food Mart,1700 S Towneast,Mesquite,TX,nan,-96.65348,32.78847,0,null,null,2026-05-26 19:14:31.899791+00
1690,GPM EMPIRE,Ranchers Food Mart,203 N 3Rd,Wortham,TX,nan,-96.46372,31.78976,0,null,null,2026-05-26 19:14:31.899791+00
2118,Proton,Highway Speed Mart,2526 Sw Loop 820,Fort Worth,TX,nan,-97.3554,32.66851,0,null,null,2026-05-26 19:14:32.573469+00
2119,Victron Group,Snappy Mart,3415 Mansfield Hwy,Forest Hill,TX,76119,-97.27416,32.68191,0,null,null,2026-05-26 19:14:32.573469+00
2749,Borders & Long Oil Co,I-20 Shell,10990 I-20,Forney,TX,75126,-96.45438,32.69944,0,null,null,2026-05-26 19:14:34.295015+00
2769,Nasif,Buy and Save,2700 Azle Ave,Fort Worth,TX,76106,-97.37782,32.79797,0,null,null,2026-05-26 19:14:34.295015+00
2120,Proton,Benbrook Shell,900 Winscott Rd,Benbrook,TX,nan,-97.4531,32.6786,0,null,null,2026-05-26 19:14:32.573469+00
2151,Victron Group,Gateway #42,"87125 Interstate 20 West,",Santo,TX,nan,-98.10967,32.61136,0,null,null,2026-05-26 19:14:32.573469+00
2592,FIKES_INC,Fikes Terminal Supply,1600 S Loop Dr,Waco,TX,76704,-97.09967,31.56258,0,null,null,2026-05-26 19:14:33.515396+00
2607,PETROLEUM_TRADERS,City Public Service Board V.H. Brauning,15290 Streich Rd,Elmendorf,TX,78112,-98.38203,29.26686,0,null,null,2026-05-26 19:14:33.515396+00
1115,RACETRAC,Racetrac 64,15196 Marsh Lane,Addison,TX,75001,-96.85364,32.95671,0,null,null,2026-05-26 19:14:31.899791+00
1188,RACETRAC,Racetrac 2445,2921 Western Center Blvd,Ft Worth,TX,76131,-97.31766,32.86153,0,null,null,2026-05-26 19:14:31.899791+00
1573,Victron Group,Tiger Mart 11,101 N Ih 45,Ennis,TX,nan,-96.61677,32.33431,0,null,null,2026-05-26 19:14:31.899791+00
1574,Victron Group,Tx Best Smokehouse 6,4295 Beltline Rd,Balch Springs,TX,nan,-96.58594,32.70564,0,null,null,2026-05-26 19:14:31.899791+00
2608,PETROLEUM_TRADERS,Dollar General,3300 E George Richey Rd,Longview,TX,75605,-94.76969,32.57549,0,null,null,2026-05-26 19:14:33.515396+00
2609,PETROLEUM_TRADERS,Driver Pipeline Co Abilene,509 Co Rd 310,Tye,TX,79563,-99.88272,32.40506,0,null,null,2026-05-26 19:14:33.515396+00
2610,PETROLEUM_TRADERS,Driver Pipeline Co Irving **PUMP**,1200 N Union Bower Blvd,Irving,TX,75061,-96.90334,32.8272,0,null,null,2026-05-26 19:14:33.515396+00
2611,PETROLEUM_TRADERS,Duncanville ISD,407 Crankshaft Dr,Duncanville,TX,75116,-96.9032,32.6484,0,null,null,2026-05-26 19:14:33.515396+00
2646,PETROLEUM_TRADERS,TIC The Industrial Company - Samson 2  Solar,1541 County Road 16560,Deport,TX,75435,-95.37951,33.4286,0,null,null,2026-05-26 19:14:33.515396+00
2677,Proton,C-Store McKinney Ave,3128 McKinney Ave,Dallas,TX,75204,-96.80015,32.80278,0,null,null,2026-05-26 19:14:33.515396+00
2679,Proton,Dallas Star Food Exxon,865 S Walton Walker Blvd,Dallas,TX,75211,-96.92084,32.7366,0,null,null,2026-05-26 19:14:33.515396+00
2713,Proton,Roy Orr Shell,2970 Roy Orr Blvd,Grand Prairie,TX,75050,-97.02948,32.79472,0,null,null,2026-05-26 19:14:33.515396+00
1575,Victron Group,Scarbrough Travel Center,3298 S Interstate 35 E,Waxahachie,TX,nan,-96.86491,32.37446,0,null,null,2026-05-26 19:14:31.899791+00
1576,Victron Group,Homeboys #1,2975 Hwy 66,Rockwall,TX,nan,-96.41754,32.93583,0,null,null,2026-05-26 19:14:31.899791+00
1577,Victron Group,Meo Food Mart,3803 S Polk,Dallas,TX,nan,-96.84038,32.69717,0,null,null,2026-05-26 19:14:31.899791+00
1687,McCraw Oil Company,Kwik Chek #32 Exxon,1001 W. Stephens,Van Alstyne,TX,nan,-96.59007,33.42096,0,null,null,2026-05-26 19:14:31.899791+00
1688,Victron Group,Ovilla Market,3221 Ovilla Rd,Ovilla,TX,nan,-96.87964,32.53186,0,null,null,2026-05-26 19:14:31.899791+00
2186,Proton,Food Mart Exxon,2992 Walnut Hill Lane,Dallas,TX,nan,-96.87795,32.88064,0,null,null,2026-05-26 19:14:32.573469+00
2187,McCraw Oil Company,Joe Bobs 4 Exxon,Hwy 19 & Fm 71,Birthright,TX,nan,-95.5674,33.27243,0,null,null,2026-05-26 19:14:32.573469+00
2188,Victron Group,Oasis,1601 S 9th St # 100,Midlothian,TX,76065,-96.99369,32.46633,0,null,null,2026-05-26 19:14:32.573469+00
2189,BRAD_HALL,Fox Fuels-BradHall,3400 Lombardy Lane,Dallas,TX,nan,-96.86573,32.86608,0,null,null,2026-05-26 19:14:32.573469+00
2190,McCraw Oil Company,Reno Quick Stop,6275 Lamar Rd,Paris,TX,nan,-95.46877,33.66367,0,null,null,2026-05-26 19:14:32.573469+00
2191,McCraw Oil Company,Joe Bobs 2,597 South League St,Sulphur Springs,TX,nan,-95.61303,33.12557,0,null,null,2026-05-26 19:14:32.573469+00
1704,McCraw Oil Company,Midway Mckinney,1400 N Central Exp,Mckinney,TX,nan,-96.63704,33.21014,0,null,null,2026-05-26 19:14:31.899791+00
2192,McCraw Oil Company,Tom Bean Mobil,118 Britton St,Tom Bean,TX,nan,-96.48469,33.52055,0,null,null,2026-05-26 19:14:32.573469+00
2193,McCraw Oil Company,Kc 7 Exxon,101 S Hwy 69,Celeste,TX,nan,-96.1944,33.29396,0,null,null,2026-05-26 19:14:32.573469+00
2841,Pilot,Fedex Freight AFWH,2001 World Wide Dr,Fort Worth,TX,76177,-97.31265,32.99336,0,null,null,2026-05-26 19:14:34.295015+00
2251,Victron Group,Gateway # 54,14584 Hwy 31 East,Brownsboro,TX,nan,-95.61112,32.30224,0,null,null,2026-05-26 19:14:33.515396+00
993,Murphy,Murphy USA #7674,605 Uptown Blvd,Cedar Hill,TX,75104,-96.94543,32.60045,0,null,null,2026-05-26 19:14:31.311363+00
2132,Benchmark,Walmart #5715,1619 Ambler Ave,Abilene,TX,nan,-99.7383,32.47442,0,null,null,2026-05-26 19:14:32.573469+00
2842,Pilot,Fedex Freight Baird - PUMP,232 Land Grant Ln,Baird,TX,79504,-99.39309,32.38597,0,null,null,2026-05-26 19:14:34.295015+00
2685,Proton,Gordon Exxon,103 W I-20,Mingus,TX,76463,-98.44551,32.50723,0,null,null,2026-05-26 19:14:33.515396+00
1578,Victron Group,Speedway - Red Oak,290 E. Ovilla Rd,Red Oak,TX,nan,-96.80559,32.53217,0,null,null,2026-05-26 19:14:31.899791+00
2121,Proton,Five Star Market,2020 Hwy 66,Garland,TX,nan,-96.59841,32.90947,0,null,null,2026-05-26 19:14:32.573469+00
2686,Proton,Grand Avenue Express,3590 N I-35,Gainsville,TX,76240,-97.14963,33.66769,0,null,null,2026-05-26 19:14:33.515396+00
2687,Proton,Grand Stop,12004 Elam Rd,Balch Springs,TX,75180,-96.61837,32.71911,0,null,null,2026-05-26 19:14:33.515396+00
2843,Pilot,Fedex Freight Dallas,1501 N Walton Walker Blvd,Dallas,TX,75211,-96.91955,32.761,0,null,null,2026-05-26 19:14:34.295015+00
2844,Pilot,Fedex Freight FTW - GSWP,1909 Great SW Pkwy,Fort Worth,TX,76106,-97.32803,32.83143,0,null,null,2026-05-26 19:14:34.295015+00
2845,Pilot,Fedex Freight Hightower - PUMP,232 Land Grant Ln,Baird,TX,79504,-99.39309,32.38597,0,null,null,2026-05-26 19:14:34.295015+00
2846,Pilot,Fedex Freight Irving,3100 S Belt Line Rd,Irving,TX,75060,-96.992,32.78031,0,null,null,2026-05-26 19:14:34.295015+00
2122,Proton,Speedy K Shell,600 E Sandy Lake Rd,Coppell,TX,nan,-96.97574,32.96905,0,null,null,2026-05-26 19:14:32.573469+00
2123,Proton,Roy Orr Shell,2970 Roy Orr Blvd,Grand Prairie,TX,nan,-97.02948,32.79472,0,null,null,2026-05-26 19:14:32.573469+00
2124,Benchmark,Sams Club 8226,5550 S. Clack,Abilene,TX,nan,-99.74521,32.38128,0,null,null,2026-05-26 19:14:32.573469+00
2125,Victron Group,Tiger Mart 55,101 W Hwy 199,Springtown,TX,nan,-97.68371,32.96282,0,null,null,2026-05-26 19:14:32.573469+00
2126,Victron Group,82 Travel Center,5101 E Hwy 82,Gainsville,TX,nan,-97.08067,33.64696,0,null,null,2026-05-26 19:14:32.573469+00
2688,Proton,Greenville Exxon,8209 Park Ln,Dallas,TX,75231,-96.76411,32.87184,0,null,null,2026-05-26 19:14:33.515396+00
2689,Proton,H&H Food Mart,5001 Trail Lake Dr,Fort Worth,TX,76133,-97.37534,32.67204,0,null,null,2026-05-26 19:14:33.515396+00
2690,Proton,Hickory Tree,11900 Elam Rd,Balch Springs,TX,75180,-96.62233,32.71898,0,null,null,2026-05-26 19:14:33.515396+00
2691,Proton,Homeboys Shell,2510 Firewheel Pkwy,Garland,TX,75040,-96.60294,32.9381,0,null,null,2026-05-26 19:14:33.515396+00
2692,Proton,Hop In Market,6608 Azle Ave,Fort Worth,TX,76135,-97.43318,32.8164,0,null,null,2026-05-26 19:14:33.515396+00
2693,Proton,In & Out Food Mart,2992 Walnut Hill Ln,Dallas,TX,75229,-96.87795,32.88064,0,null,null,2026-05-26 19:14:33.515396+00
2849,Pilot,FedEx Freight Texarkana,8001 N Hwy 67,Texarkana,AR,71854,-93.91413,33.53002,0,null,null,2026-05-26 19:14:34.295015+00
2850,Pilot,Fedex Freight Tyler,3471 Pointe N Dr,Tyler,TX,75702,-95.33074,32.38494,0,null,null,2026-05-26 19:14:34.295015+00
2851,Pilot,Fedex Ground FTW,4901 Martin St,Fort Worth,TX,76119,-97.24812,32.6905,0,null,null,2026-05-26 19:14:34.295015+00
2852,Pilot,Fedex Ground Hutchins,1101 E Cleveland St,Hutchins,TX,75141,-96.7059,32.65812,0,null,null,2026-05-26 19:14:34.295015+00
2127,Proton,Quickway Shell,1401 W Hurst Blvd,Hurst,TX,nan,-97.20597,32.80843,0,null,null,2026-05-26 19:14:32.573469+00
2128,Proton,C Store Shell,3138 Mckinney Ave,Dallas,TX,nan,-96.80026,32.80272,0,null,null,2026-05-26 19:14:32.573469+00
2694,Proton,Lancaster Food,1799 E Lancaster Ave,Fort Worth,TX,76103,-97.30372,32.74649,0,null,null,2026-05-26 19:14:33.515396+00
2129,Proton,Bruton Store Exxon,9199 Bruton Rd,Dallas,TX,nan,-96.66591,32.74901,0,null,null,2026-05-26 19:14:32.573469+00
2695,Proton,Lavon Shell,1030 Lavon Dr,Garland,TX,75040,-96.6277,32.92166,0,null,null,2026-05-26 19:14:33.515396+00
2130,Proton,C-Store Emerald Exxon,11368 Emerald Street,Dallas,TX,nan,-96.89892,32.89545,0,null,null,2026-05-26 19:14:32.573469+00
2131,Proton,Super Track,2020 E Pioneer Pkwy,Arlington,TX,nan,-97.07456,32.71094,0,null,null,2026-05-26 19:14:32.573469+00
2719,Proton,Speedy B,100 N Hwy 67,Cedar Hill,TX,75104,-96.94473,32.59026,0,null,null,2026-05-26 19:14:33.515396+00
2720,Proton,Speedy K,600 E Sandy Lake Rd,Coppell,TX,75019,-96.97574,32.96905,0,null,null,2026-05-26 19:14:33.515396+00
2721,Proton,Spring Valley Exxon,710 W Spring Valley Rd,Richardson,TX,75080,-96.74773,32.94042,0,null,null,2026-05-26 19:14:33.515396+00
2722,Proton,Super Amigo,7002 Military Pkwy,Dallas,TX,75227,-96.6997,32.77228,0,null,null,2026-05-26 19:14:33.515396+00
750,KAG_SEI,7-11 22007,5012 Beltline Rd,Dallas,TX,75201,-96.82266,32.95366,0,null,null,2026-05-26 19:14:31.311363+00
751,KAG_SEI,Discount Inc2 - SEI FUELS,2600 Ephriham Ave,Ft Worth,TX,nan,-97.3727,32.79376,0,null,null,2026-05-26 19:14:31.311363+00
752,KAG_SEI,Ayham Group - SEI FUELS,1901 N Garland Rd,Garland,TX,nan,-96.6485,32.93033,0,null,null,2026-05-26 19:14:31.311363+00
1210,SC_FUELS,Southwest Int Trucks,1901 Pharr St,Fort Worth,TX,76102,-97.31959,32.76775,0,null,null,2026-05-26 19:14:31.899791+00
2238,FIKES_INC,Cefco 0108,101 W Moonlight Dr,Robinson,TX,nan,-97.1118,31.45955,0,null,null,2026-05-26 19:14:33.515396+00
1211,SC_FUELS,Kwik Way Food,1004 West Camp wisdom Rd,Dallas,TX,75232,-96.83855,32.66174,0,null,null,2026-05-26 19:14:31.899791+00
1231,SC_FUELS,Heartland Express,215 Environmental Way,Seagoville,TX,75159,-96.55631,32.65089,0,null,null,2026-05-26 19:14:31.899791+00
2330,BRAD_HALL,Valleyview Shell,4900 W Airport Fwy,Irving,TX,nan,-97.02256,32.83601,0,null,null,2026-05-26 19:14:33.515396+00
2331,BRAD_HALL,Cottondale Grocery,6719 Fm 2123,Paradise,TX,nan,-97.70628,33.06728,0,null,null,2026-05-26 19:14:33.515396+00
2147,Petroleum Distribution,80 Food Mart,3527 Us 80 Frontage Rd,Mesquite,TX,nan,-96.4727,32.69723,0,null,null,2026-05-26 19:14:32.573469+00
2149,Proton,Swif-T #11,2333 Oates Dr,Mesquite,TX,nan,-96.63454,32.83381,0,null,null,2026-05-26 19:14:32.573469+00
2150,Petroleum Distribution,Beckley Food Mart,104 E Saner Ave.,Dallas,TX,75216,-96.82263,32.71288,0,null,null,2026-05-26 19:14:32.573469+00
2870,Pilot,Knight Transportation Inc,732 E Wintergreen Rd,Hutchins,TX,75141,-96.69521,32.63117,0,null,null,2026-05-26 19:14:34.295015+00
2871,Pilot,Lewisville ISD Bus Barn,4325 Cougar Alley Dr,The Colony,TX,75056,-96.89114,33.07332,0,null,null,2026-05-26 19:14:34.295015+00
2872,Pilot,Linde Inc,2225 Lonnecker Dr,Garland,TX,75041,-96.67375,32.89025,0,null,null,2026-05-26 19:14:34.295015+00
753,KAG_SEI,Walsh Village Market,13801 Walsh Ave,Aledo,TX,76008,-97.56652,32.73656,0,null,null,2026-05-26 19:14:31.311363+00
754,KAG_SEI,Rockwall Mart - SEI FUELS-KAG_SEI,600 East I-30,Rockwall,TX,75087,-96.46893,32.89826,0,null,null,2026-05-26 19:14:31.311363+00
2145,Victron Group,Tx Best Smokehouse #11,4300 N HWY 91,Denison,TX,nan,-96.55481,33.79327,0,null,null,2026-05-26 19:14:32.573469+00
2146,Petroleum Distribution,Easy Stop,8112 Camp Bowie West Blvd,Fort Worth,TX,76116,-97.456,32.72381,0,null,null,2026-05-26 19:14:32.573469+00
2332,BRAD_HALL,Springtown Kwik Stop,432 W Highway 199,Springtown,TX,nan,-97.69188,32.96552,0,null,null,2026-05-26 19:14:33.515396+00
2333,BRAD_HALL,Royal Travel Center,1003 E Criner St,Grandview,TX,nan,-97.17171,32.27272,0,null,null,2026-05-26 19:14:33.515396+00
2873,Pilot,Lisanti Foodservice of Texas,2010 Lakeside Pkwy,Flower Mound,TX,75028,-97.0608,32.99764,0,null,null,2026-05-26 19:14:34.295015+00
2874,Pilot,Marlow Oil Dist 2,108 N Rockwall Ave,Terrell,TX,75160,-96.28021,32.73763,0,null,null,2026-05-26 19:14:34.295015+00
755,KAG_SEI,7-11 81102,3381 Highway 276,Quinlan,TX,75474,-96.19546,32.90911,0,null,null,2026-05-26 19:14:31.311363+00
1103,QUEST,Speedway,6804 Randol Mill Rd,Fort Worth,TX,76120,-97.21156,32.77784,0,null,null,2026-05-26 19:14:31.899791+00
2167,GPM EMPIRE INVENTORY,J & H Quick Stop,13341 W I-20,Tyler,TX,nan,-95.38826,32.46748,0,null,null,2026-05-26 19:14:32.573469+00
2168,Proton,Euless Express Mart,300 East Moore Ave,Terrell,TX,nan,-96.27468,32.73581,0,null,null,2026-05-26 19:14:32.573469+00
2334,BRAD_HALL,Jiffy Mart,28251 W 7Th Ave,Corsicana,TX,nan,-96.4834,32.08208,0,null,null,2026-05-26 19:14:33.515396+00
2335,BRAD_HALL,730 South Kwik Stop,12555 S Fm 730,Azle,TX,nan,-97.56703,32.89136,0,null,null,2026-05-26 19:14:33.515396+00
2336,BRAD_HALL,Dry Creek # 3,206 Cates Street,Bridgeport,TX,nan,-97.76991,33.20965,0,null,null,2026-05-26 19:14:33.515396+00
1189,RACETRAC,Racetrac 2446,6901 Weslry St,Greenville,TX,75402,-96.10928,33.09956,0,null,null,2026-05-26 19:14:31.899791+00
1201,SC_FUELS,DO NOT USE -- Costco 1284,3650 W Univeristy Drive,McKinney,TX,75071,-96.66429,33.21794,0,null,null,2026-05-26 19:14:31.899791+00
1203,SC_FUELS,M.Lipsitz & Co,1800 La Salle,Waco,TX,76706,-97.12385,31.52837,0,null,null,2026-05-26 19:14:31.899791+00
2868,Pilot,JBS Pilgrims Tenaha,6877 US-59 S,Tenaha,TX,75974,-94.28263,31.93972,0,null,null,2026-05-26 19:14:34.295015+00
2869,Pilot,JH Walker Grand Prairie,3312 E Jefferson St,Grand Prairie,TX,75051,-96.95642,32.74695,0,null,null,2026-05-26 19:14:34.295015+00
2875,Pilot,Marlow's Fuel Center,11810 C F Hawn Fwy,Dallas,TX,75253,-96.62172,32.68465,0,null,null,2026-05-26 19:14:34.295015+00
2876,Pilot,Marlow's Gas & Grocery,16201 Seagoville Rd,Dallas,TX,75253,-96.57812,32.67763,0,null,null,2026-05-26 19:14:34.295015+00
2877,Pilot,Marquis Transportation FTW,9100 NW Hwy 287,Fort Worth,TX,76177,-97.33521,32.90484,0,null,null,2026-05-26 19:14:34.295015+00
2878,Pilot,Marquis Transportation Haslet,2501 Blue Mound Rd W,Haslet,TX,76052,-97.41109,32.94986,0,null,null,2026-05-26 19:14:34.295015+00
2879,Pilot,Marten Transport Desoto,727 E Wintergreen Rd,Desoto,TX,75115,-96.84114,32.62029,0,null,null,2026-05-26 19:14:34.295015+00
2880,Pilot,Marten Transport Laredo,13105 S Unitec Dr,Laredo,TX,78045,-99.46372,27.67303,0,null,null,2026-05-26 19:14:34.295015+00
2881,Pilot,McLane Company Inc - Temple,2828 Industrial Blvd,Temple,TX,76504,-97.36045,31.13479,0,null,null,2026-05-26 19:14:34.295015+00
3026,KAG_SEI,7-11 81884,2992 Walnut Hill Lane,Dallas,TX,nan,-96.87795,32.88064,0,null,null,2026-05-26 19:14:34.295015+00
2707,Proton,Peckerwood's,28129 I-20,Wills Point,TX,75169,-96.02139,32.63102,0,null,null,2026-05-26 19:14:33.515396+00
2726,Proton,Tiger Mart Exxon,103 W Main St,Gun Barrel City,TX,75147,-96.11299,32.33048,0,null,null,2026-05-26 19:14:33.515396+00
3027,Victron Group,Tx Best Smokehouse 12,1151 W Katherine P Raines Dr,Cleburne,TX,nan,-97.44604,32.35755,0,null,null,2026-05-26 19:14:34.295015+00
1249,SC_FUELS,Dickerson Construction,1130 N Louisiana St,Celina,TX,75009,-96.78421,33.335,0,null,null,2026-05-26 19:14:31.899791+00
1606,Victron Group,Midway Shell,19004 Midway Rd,Dallas,null,nan,-96.84325,33.01092,0,null,null,2026-05-26 19:14:31.899791+00
2224,Victron Group,Overton,3926 E Overton Rd,Dallas,TX,nan,-96.76304,32.72398,0,null,null,2026-05-26 19:14:32.573469+00
2225,Victron Group,Speedmax # 1,8445 S. Lancaster,Dallas,TX,nan,-96.78091,32.64487,0,null,null,2026-05-26 19:14:32.573469+00
2727,Proton,Top Mart,7047 Bruton Rd,Dallas,TX,75217,-96.69882,32.74924,0,null,null,2026-05-26 19:14:33.515396+00
1607,Victron Group,Harveys Cov Store,3301 Broadway Blvd,Garland,TX,nan,-96.61817,32.87563,0,null,null,2026-05-26 19:14:31.899791+00
2226,Petroleum Distribution,Beckley Food Mart,104 E Saner Ave,Dallas,TX,75216,-96.82263,32.71288,0,null,null,2026-05-26 19:14:32.573469+00
